team,over,ball_number,powerplays_from,powerplays_to,powerplays_type,striker,bowler,non_striker,batter_runs,extra_runs,total_runs,review_by,review_umpire,review_batter,review_decision,review_type,wides,legbyes,byes,player_out,wicket_kind,subbed_in,subbed_out,subbed_team,subbed_reason,fielders_name,target_overs,target_runs,current_team_total,source_file,noballs,is_fielder_sub,umpires_call,injury_subbed_in,injury_subbed_out,is_non_boundary
Delhi Capitals,6,1.0,0.1,5.6,mandatory,N Rana,YS Chahal,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,69,1529278.csv,,,,,,
Delhi Capitals,6,2.0,0.1,5.6,mandatory,KL Rahul,YS Chahal,N Rana,6,0,6,,,,,,,,,,,,,,,,,,75,1529278.csv,,,,,,
Delhi Capitals,6,3.0,0.1,5.6,mandatory,KL Rahul,YS Chahal,N Rana,1,0,1,,,,,,,,,,,,,,,,,,76,1529278.csv,,,,,,
Delhi Capitals,6,4.0,0.1,5.6,mandatory,N Rana,YS Chahal,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,77,1529278.csv,,,,,,
Delhi Capitals,6,5.0,0.1,5.6,mandatory,KL Rahul,YS Chahal,N Rana,1,0,1,,,,,,,,,,,,,,,,,,78,1529278.csv,,,,,,
Delhi Capitals,6,6.0,0.1,5.6,mandatory,N Rana,YS Chahal,KL Rahul,0,0,0,,,,,,,,,,,,,,,,,,78,1529278.csv,,,,,,
Delhi Capitals,7,1.0,0.1,5.6,mandatory,KL Rahul,XC Bartlett,N Rana,1,0,1,,,,,,,,,,,,,,,,,,79,1529278.csv,,,,,,
Delhi Capitals,7,2.0,0.1,5.6,mandatory,N Rana,XC Bartlett,KL Rahul,4,0,4,,,,,,,,,,,,,,,,,,83,1529278.csv,,,,,,
Delhi Capitals,7,3.0,0.1,5.6,mandatory,N Rana,XC Bartlett,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,84,1529278.csv,,,,,,
Delhi Capitals,7,4.0,0.1,5.6,mandatory,KL Rahul,XC Bartlett,N Rana,1,0,1,,,,,,,,,,,,,,,,,,85,1529278.csv,,,,,,
Delhi Capitals,7,5.0,0.1,5.6,mandatory,N Rana,XC Bartlett,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,86,1529278.csv,,,,,,
Delhi Capitals,7,6.0,0.1,5.6,mandatory,KL Rahul,XC Bartlett,N Rana,1,0,1,,,,,,,,,,,,,,,,,,87,1529278.csv,,,,,,
Delhi Capitals,8,1.0,0.1,5.6,mandatory,KL Rahul,YS Chahal,N Rana,1,0,1,,,,,,,,,,,,,,,,,,88,1529278.csv,,,,,,
Delhi Capitals,8,2.0,0.1,5.6,mandatory,N Rana,YS Chahal,KL Rahul,2,0,2,,,,,,,,,,,,,,,,,,90,1529278.csv,,,,,,
Delhi Capitals,8,3.0,0.1,5.6,mandatory,N Rana,YS Chahal,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,91,1529278.csv,,,,,,
Delhi Capitals,8,4.0,0.1,5.6,mandatory,KL Rahul,YS Chahal,N Rana,1,0,1,,,,,,,,,,,,,,,,,,92,1529278.csv,,,,,,
Delhi Capitals,8,5.0,0.1,5.6,mandatory,N Rana,YS Chahal,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,93,1529278.csv,,,,,,
Delhi Capitals,8,6.0,0.1,5.6,mandatory,KL Rahul,YS Chahal,N Rana,1,0,1,,,,,,,,,,,,,,,,,,94,1529278.csv,,,,,,
Delhi Capitals,9,1.0,0.1,5.6,mandatory,KL Rahul,Vijaykumar Vyshak,N Rana,2,0,2,,,,,,,,,,,,,,,,,,96,1529278.csv,,,,,,
Delhi Capitals,9,2.0,0.1,5.6,mandatory,KL Rahul,Vijaykumar Vyshak,N Rana,0,0,0,,,,,,,,,,,,,,,,,,96,1529278.csv,,,,,,
Delhi Capitals,9,3.0,0.1,5.6,mandatory,KL Rahul,Vijaykumar Vyshak,N Rana,1,0,1,,,,,,,,,,,,,,,,,,97,1529278.csv,,,,,,
Delhi Capitals,9,4.0,0.1,5.6,mandatory,N Rana,Vijaykumar Vyshak,KL Rahul,0,0,0,,,,,,,,,,,,,,,,,,97,1529278.csv,,,,,,
Delhi Capitals,9,5.0,0.1,5.6,mandatory,N Rana,Vijaykumar Vyshak,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,98,1529278.csv,,,,,,
Delhi Capitals,9,6.0,0.1,5.6,mandatory,KL Rahul,Vijaykumar Vyshak,N Rana,4,0,4,,,,,,,,,,,,,,,,,,102,1529278.csv,,,,,,
Delhi Capitals,10,1.0,0.1,5.6,mandatory,N Rana,YS Chahal,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,103,1529278.csv,,,,,,
Delhi Capitals,10,2.0,0.1,5.6,mandatory,KL Rahul,YS Chahal,N Rana,1,1,2,,,,,,,,,,,,,,,,,,105,1529278.csv,1.0,,,,,
Delhi Capitals,10,3.0,0.1,5.6,mandatory,N Rana,YS Chahal,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,106,1529278.csv,,,,,,
Delhi Capitals,10,4.0,0.1,5.6,mandatory,KL Rahul,YS Chahal,N Rana,4,0,4,,,,,,,,,,,,,,,,,,110,1529278.csv,,,,,,
Delhi Capitals,10,5.0,0.1,5.6,mandatory,KL Rahul,YS Chahal,N Rana,4,0,4,,,,,,,,,,,,,,,,,,114,1529278.csv,,,,,,
Delhi Capitals,10,6.0,0.1,5.6,mandatory,KL Rahul,YS Chahal,N Rana,0,0,0,,,,,,,,,,,,,,,,,,114,1529278.csv,,,,,,
Delhi Capitals,10,7.0,0.1,5.6,mandatory,KL Rahul,YS Chahal,N Rana,0,0,0,,,,,,,,,,,,,,,,,,114,1529278.csv,,,,,,
Delhi Capitals,11,1.0,0.1,5.6,mandatory,N Rana,XC Bartlett,KL Rahul,6,0,6,,,,,,,,,,,,,,,,,,120,1529278.csv,,,,,,
Delhi Capitals,11,2.0,0.1,5.6,mandatory,N Rana,XC Bartlett,KL Rahul,4,0,4,,,,,,,,,,,,,,,,,,124,1529278.csv,,,,,,
Delhi Capitals,11,3.0,0.1,5.6,mandatory,N Rana,XC Bartlett,KL Rahul,4,0,4,,,,,,,,,,,,,,,,,,128,1529278.csv,,,,,,
Delhi Capitals,11,4.0,0.1,5.6,mandatory,N Rana,XC Bartlett,KL Rahul,4,0,4,,,,,,,,,,,,,,,,,,132,1529278.csv,,,,,,
Delhi Capitals,11,5.0,0.1,5.6,mandatory,N Rana,XC Bartlett,KL Rahul,4,0,4,,,,,,,,,,,,,,,,,,136,1529278.csv,,,,,,
Delhi Capitals,11,6.0,0.1,5.6,mandatory,N Rana,XC Bartlett,KL Rahul,6,0,6,,,,,,,,,,,,,,,,,,142,1529278.csv,,,,,,
Delhi Capitals,12,1.0,0.1,5.6,mandatory,KL Rahul,MP Stoinis,N Rana,0,1,1,,,,,,1.0,,,,,,,,,,,,143,1529278.csv,,,,,,
Delhi Capitals,12,2.0,0.1,5.6,mandatory,KL Rahul,MP Stoinis,N Rana,1,0,1,,,,,,,,,,,,,,,,,,144,1529278.csv,,,,,,
Delhi Capitals,12,3.0,0.1,5.6,mandatory,N Rana,MP Stoinis,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,145,1529278.csv,,,,,,
Delhi Capitals,12,4.0,0.1,5.6,mandatory,KL Rahul,MP Stoinis,N Rana,6,0,6,,,,,,,,,,,,,,,,,,151,1529278.csv,,,,,,
Delhi Capitals,12,5.0,0.1,5.6,mandatory,KL Rahul,MP Stoinis,N Rana,0,1,1,,,,,,1.0,,,,,,,,,,,,152,1529278.csv,,,,,,
Delhi Capitals,12,6.0,0.1,5.6,mandatory,KL Rahul,MP Stoinis,N Rana,0,0,0,,,,,,,,,,,,,,,,,,152,1529278.csv,,,,,,
Delhi Capitals,12,7.0,0.1,5.6,mandatory,KL Rahul,MP Stoinis,N Rana,0,0,0,,,,,,,,,,,,,,,,,,152,1529278.csv,,,,,,
Delhi Capitals,12,8.0,0.1,5.6,mandatory,KL Rahul,MP Stoinis,N Rana,1,0,1,,,,,,,,,,,,,,,,,,153,1529278.csv,,,,,,
Delhi Capitals,13,1.0,0.1,5.6,mandatory,KL Rahul,Arshdeep Singh,N Rana,4,0,4,,,,,,,,,,,,,,,,,,157,1529278.csv,,,,,,
Delhi Capitals,13,2.0,0.1,5.6,mandatory,KL Rahul,Arshdeep Singh,N Rana,6,0,6,,,,,,,,,,,,,,,,,,163,1529278.csv,,,,,,
Delhi Capitals,13,3.0,0.1,5.6,mandatory,KL Rahul,Arshdeep Singh,N Rana,4,0,4,,,,,,,,,,,,,,,,,,167,1529278.csv,,,,,,
Delhi Capitals,13,4.0,0.1,5.6,mandatory,KL Rahul,Arshdeep Singh,N Rana,1,0,1,,,,,,,,,,,,,,,,,,168,1529278.csv,,,,,,
Delhi Capitals,13,5.0,0.1,5.6,mandatory,N Rana,Arshdeep Singh,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,169,1529278.csv,,,,,,
Delhi Capitals,13,6.0,0.1,5.6,mandatory,KL Rahul,Arshdeep Singh,N Rana,4,0,4,,,,,,,,,,,,,,,,,,173,1529278.csv,,,,,,
Delhi Capitals,14,1.0,0.1,5.6,mandatory,N Rana,M Jansen,KL Rahul,4,0,4,,,,,,,,,,,,,,,,,,177,1529278.csv,,,,,,
Delhi Capitals,14,2.0,0.1,5.6,mandatory,N Rana,M Jansen,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,178,1529278.csv,,,,,,
Delhi Capitals,14,3.0,0.1,5.6,mandatory,KL Rahul,M Jansen,N Rana,4,0,4,,,,,,,,,,,,,,,,,,182,1529278.csv,,,,,,
Delhi Capitals,14,4.0,0.1,5.6,mandatory,KL Rahul,M Jansen,N Rana,2,0,2,,,,,,,,,,,,,,,,,,184,1529278.csv,,,,,,
Delhi Capitals,14,5.0,0.1,5.6,mandatory,KL Rahul,M Jansen,N Rana,4,0,4,,,,,,,,,,,,,,,,,,188,1529278.csv,,,,,,
Delhi Capitals,14,6.0,0.1,5.6,mandatory,KL Rahul,M Jansen,N Rana,1,0,1,,,,,,,,,,,,,,,,,,189,1529278.csv,,,,,,
Delhi Capitals,15,1.0,0.1,5.6,mandatory,KL Rahul,Vijaykumar Vyshak,N Rana,0,0,0,,,,,,,,,,,,,,,,,,189,1529278.csv,,,,,,
Delhi Capitals,15,2.0,0.1,5.6,mandatory,KL Rahul,Vijaykumar Vyshak,N Rana,6,0,6,,,,,,,,,,,,,,,,,,195,1529278.csv,,,,,,
Delhi Capitals,15,3.0,0.1,5.6,mandatory,KL Rahul,Vijaykumar Vyshak,N Rana,0,1,1,,,,,,1.0,,,,,,,,,,,,196,1529278.csv,,,,,,
Delhi Capitals,15,4.0,0.1,5.6,mandatory,KL Rahul,Vijaykumar Vyshak,N Rana,6,0,6,,,,,,,,,,,,,,,,,,202,1529278.csv,,,,,,
Delhi Capitals,15,5.0,0.1,5.6,mandatory,KL Rahul,Vijaykumar Vyshak,N Rana,6,0,6,,,,,,,,,,,,,,,,,,208,1529278.csv,,,,,,
Delhi Capitals,15,6.0,0.1,5.6,mandatory,KL Rahul,Vijaykumar Vyshak,N Rana,4,0,4,,,,,,,,,,,,,,,,,,212,1529278.csv,,,,,,
Delhi Capitals,15,7.0,0.1,5.6,mandatory,KL Rahul,Vijaykumar Vyshak,N Rana,1,0,1,,,,,,,,,,,,,,,,,,213,1529278.csv,,,,,,
Delhi Capitals,16,1.0,0.1,5.6,mandatory,KL Rahul,YS Chahal,N Rana,1,0,1,,,,,,,,,,,,,,,,,,214,1529278.csv,,,,,,
Delhi Capitals,16,2.0,0.1,5.6,mandatory,N Rana,YS Chahal,KL Rahul,0,1,1,,,,,,1.0,,,,,,,,,,,,215,1529278.csv,,,,,,
Delhi Capitals,16,3.0,0.1,5.6,mandatory,N Rana,YS Chahal,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,216,1529278.csv,,,,,,
Delhi Capitals,16,4.0,0.1,5.6,mandatory,KL Rahul,YS Chahal,N Rana,0,1,1,,,,,,1.0,,,,,,,,,,,,217,1529278.csv,,,,,,
Delhi Capitals,16,5.0,0.1,5.6,mandatory,KL Rahul,YS Chahal,N Rana,1,0,1,,,,,,,,,,,,,,,,,,218,1529278.csv,,,,,,
Delhi Capitals,16,6.0,0.1,5.6,mandatory,N Rana,YS Chahal,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,219,1529278.csv,,,,,,
Delhi Capitals,16,7.0,0.1,5.6,mandatory,KL Rahul,YS Chahal,N Rana,1,0,1,,,,,,,,,,,,,,,,,,220,1529278.csv,,,,,,
Delhi Capitals,16,8.0,0.1,5.6,mandatory,N Rana,YS Chahal,KL Rahul,6,0,6,,,,,,,,,,,,,,,,,,226,1529278.csv,,,,,,
Delhi Capitals,17,1.0,0.1,5.6,mandatory,KL Rahul,M Jansen,N Rana,6,0,6,,,,,,,,,,,N Wadhera,YS Chahal,Punjab Kings,impact_player,,,,232,1529278.csv,,,,,,
Delhi Capitals,17,2.0,0.1,5.6,mandatory,KL Rahul,M Jansen,N Rana,0,0,0,,,,,,,,,,,,,,,,,,232,1529278.csv,,,,,,
Delhi Capitals,17,3.0,0.1,5.6,mandatory,KL Rahul,M Jansen,N Rana,1,0,1,,,,,,,,,,,,,,,,,,233,1529278.csv,,,,,,
Delhi Capitals,17,4.0,0.1,5.6,mandatory,N Rana,M Jansen,KL Rahul,0,0,0,,,,,,,,,,,,,,,,,,233,1529278.csv,,,,,,
Delhi Capitals,17,5.0,0.1,5.6,mandatory,N Rana,M Jansen,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,234,1529278.csv,,,,,,
Delhi Capitals,17,6.0,0.1,5.6,mandatory,KL Rahul,M Jansen,N Rana,4,0,4,,,,,,,,,,,,,,,,,,238,1529278.csv,,,,,,
Delhi Capitals,18,1.0,0.1,5.6,mandatory,N Rana,XC Bartlett,KL Rahul,6,0,6,,,,,,,,,,,,,,,,,,244,1529278.csv,,,,,,
Delhi Capitals,18,2.0,0.1,5.6,mandatory,N Rana,XC Bartlett,KL Rahul,4,0,4,,,,,,,,,,,,,,,,,,248,1529278.csv,,,,,,
Delhi Capitals,18,3.0,0.1,5.6,mandatory,N Rana,XC Bartlett,KL Rahul,0,0,0,,,,,,,,,N Rana,caught,,,,,SS Iyer,,,248,1529278.csv,,,,,,
Delhi Capitals,18,4.0,0.1,5.6,mandatory,DA Miller,XC Bartlett,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,249,1529278.csv,,,,,,
Delhi Capitals,18,5.0,0.1,5.6,mandatory,KL Rahul,XC Bartlett,DA Miller,0,1,1,,,,,,1.0,,,,,,,,,,,,250,1529278.csv,,,,,,
Delhi Capitals,18,6.0,0.1,5.6,mandatory,KL Rahul,XC Bartlett,DA Miller,4,0,4,,,,,,,,,,,,,,,,,,254,1529278.csv,,,,,,
Delhi Capitals,18,7.0,0.1,5.6,mandatory,KL Rahul,XC Bartlett,DA Miller,1,0,1,,,,,,,,,,,,,,,,,,255,1529278.csv,,,,,,
Delhi Capitals,19,1.0,0.1,5.6,mandatory,KL Rahul,Arshdeep Singh,DA Miller,1,0,1,,,,,,,,,,,,,,,,,,256,1529278.csv,,,,,,
Delhi Capitals,19,2.0,0.1,5.6,mandatory,DA Miller,Arshdeep Singh,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,257,1529278.csv,,,,,,
Delhi Capitals,19,3.0,0.1,5.6,mandatory,KL Rahul,Arshdeep Singh,DA Miller,1,0,1,,,,,,,,,,,,,,,,,,258,1529278.csv,,,,,,
Delhi Capitals,19,4.0,0.1,5.6,mandatory,DA Miller,Arshdeep Singh,KL Rahul,1,0,1,,,,,,,,,,,,,,,,,,259,1529278.csv,,,,,,
Delhi Capitals,19,5.0,0.1,5.6,mandatory,KL Rahul,Arshdeep Singh,DA Miller,4,0,4,,,,,,,,,,,,,,,,,,263,1529278.csv,,,,,,
Delhi Capitals,19,6.0,0.1,5.6,mandatory,KL Rahul,Arshdeep Singh,DA Miller,1,0,1,,,,,,,,,,,,,,,,,,264,1529278.csv,,,,,,
Punjab Kings,0,1.0,0.1,5.6,mandatory,Priyansh Arya,Auqib Nabi,P Simran Singh,6,0,6,,,,,,,,,,,Auqib Nabi,P Nissanka,Delhi Capitals,impact_player,,20.0,265.0,6,1529278.csv,,,,,,
Punjab Kings,0,2.0,0.1,5.6,mandatory,Priyansh Arya,Auqib Nabi,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,265.0,6,1529278.csv,,,,,,
Punjab Kings,0,3.0,0.1,5.6,mandatory,Priyansh Arya,Auqib Nabi,P Simran Singh,0,1,1,,,,,,,1.0,,,,,,,,,20.0,265.0,7,1529278.csv,,,,,,
Punjab Kings,0,4.0,0.1,5.6,mandatory,P Simran Singh,Auqib Nabi,Priyansh Arya,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,8,1529278.csv,,,,,,
Punjab Kings,0,5.0,0.1,5.6,mandatory,Priyansh Arya,Auqib Nabi,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,9,1529278.csv,,,,,,
Punjab Kings,0,6.0,0.1,5.6,mandatory,P Simran Singh,Auqib Nabi,Priyansh Arya,6,0,6,,,,,,,,,,,,,,,,20.0,265.0,15,1529278.csv,,,,,,
Punjab Kings,1,1.0,0.1,5.6,mandatory,Priyansh Arya,Mukesh Kumar,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,16,1529278.csv,,,,,,
Punjab Kings,1,2.0,0.1,5.6,mandatory,P Simran Singh,Mukesh Kumar,Priyansh Arya,6,0,6,,,,,,,,,,,,,,,,20.0,265.0,22,1529278.csv,,,,,,
Punjab Kings,1,3.0,0.1,5.6,mandatory,P Simran Singh,Mukesh Kumar,Priyansh Arya,0,1,1,,,,,,1.0,,,,,,,,,,20.0,265.0,23,1529278.csv,,,,,,
Punjab Kings,1,4.0,0.1,5.6,mandatory,P Simran Singh,Mukesh Kumar,Priyansh Arya,2,0,2,,,,,,,,,,,,,,,,20.0,265.0,25,1529278.csv,,,,,,
Punjab Kings,1,5.0,0.1,5.6,mandatory,P Simran Singh,Mukesh Kumar,Priyansh Arya,4,0,4,,,,,,,,,,,,,,,,20.0,265.0,29,1529278.csv,,,,,,
Punjab Kings,1,6.0,0.1,5.6,mandatory,P Simran Singh,Mukesh Kumar,Priyansh Arya,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,30,1529278.csv,,,,,,
Punjab Kings,1,7.0,0.1,5.6,mandatory,Priyansh Arya,Mukesh Kumar,P Simran Singh,6,0,6,,,,,,,,,,,,,,,,20.0,265.0,36,1529278.csv,,,,,,
Punjab Kings,2,1.0,0.1,5.6,mandatory,P Simran Singh,AR Patel,Priyansh Arya,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,37,1529278.csv,,,,,,
Punjab Kings,2,2.0,0.1,5.6,mandatory,Priyansh Arya,AR Patel,P Simran Singh,4,0,4,,,,,,,,,,,,,,,,20.0,265.0,41,1529278.csv,,,,,,
Punjab Kings,2,3.0,0.1,5.6,mandatory,Priyansh Arya,AR Patel,P Simran Singh,0,1,1,,,,,,1.0,,,,,,,,,,20.0,265.0,42,1529278.csv,,,,,,
Punjab Kings,2,4.0,0.1,5.6,mandatory,Priyansh Arya,AR Patel,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,43,1529278.csv,,,,,,
Punjab Kings,2,5.0,0.1,5.6,mandatory,P Simran Singh,AR Patel,Priyansh Arya,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,44,1529278.csv,,,,,,
Punjab Kings,2,6.0,0.1,5.6,mandatory,Priyansh Arya,AR Patel,P Simran Singh,6,0,6,,,,,,,,,,,,,,,,20.0,265.0,50,1529278.csv,,,,,,
Punjab Kings,2,7.0,0.1,5.6,mandatory,Priyansh Arya,AR Patel,P Simran Singh,6,0,6,,,,,,,,,,,,,,,,20.0,265.0,56,1529278.csv,,,,,,
Punjab Kings,3,1.0,0.1,5.6,mandatory,P Simran Singh,Auqib Nabi,Priyansh Arya,6,1,7,,,,,,,,,,,V Nigam,L Ngidi,Delhi Capitals,concussion_substitute,,20.0,265.0,63,1529278.csv,1.0,,,,,
Punjab Kings,3,2.0,0.1,5.6,mandatory,P Simran Singh,Auqib Nabi,Priyansh Arya,6,0,6,,,,,,,,,,,,,,,,20.0,265.0,69,1529278.csv,,,,,,
Punjab Kings,3,3.0,0.1,5.6,mandatory,P Simran Singh,Auqib Nabi,Priyansh Arya,0,0,0,,,,,,,,,,,,,,,,20.0,265.0,69,1529278.csv,,,,,,
Punjab Kings,3,4.0,0.1,5.6,mandatory,P Simran Singh,Auqib Nabi,Priyansh Arya,6,0,6,,,,,,,,,,,,,,,,20.0,265.0,75,1529278.csv,,,,,,
Punjab Kings,3,5.0,0.1,5.6,mandatory,P Simran Singh,Auqib Nabi,Priyansh Arya,0,1,1,,,,,,1.0,,,,,,,,,,20.0,265.0,76,1529278.csv,,,,,,
Punjab Kings,3,6.0,0.1,5.6,mandatory,P Simran Singh,Auqib Nabi,Priyansh Arya,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,77,1529278.csv,,,,,,
Punjab Kings,3,7.0,0.1,5.6,mandatory,Priyansh Arya,Auqib Nabi,P Simran Singh,6,0,6,,,,,,,,,,,,,,,,20.0,265.0,83,1529278.csv,,,,,,
Punjab Kings,3,8.0,0.1,5.6,mandatory,Priyansh Arya,Auqib Nabi,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,265.0,83,1529278.csv,,,,,,
Punjab Kings,4,1.0,0.1,5.6,mandatory,P Simran Singh,T Natarajan,Priyansh Arya,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,84,1529278.csv,,,,,,
Punjab Kings,4,2.0,0.1,5.6,mandatory,Priyansh Arya,T Natarajan,P Simran Singh,0,1,1,,,,,,1.0,,,,,,,,,,20.0,265.0,85,1529278.csv,,,,,,
Punjab Kings,4,3.0,0.1,5.6,mandatory,Priyansh Arya,T Natarajan,P Simran Singh,0,0,0,,,,,,,,,,,,,,,,20.0,265.0,85,1529278.csv,,,,,,
Punjab Kings,4,4.0,0.1,5.6,mandatory,Priyansh Arya,T Natarajan,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,86,1529278.csv,,,,,,
Punjab Kings,4,5.0,0.1,5.6,mandatory,P Simran Singh,T Natarajan,Priyansh Arya,0,1,1,,,,,,1.0,,,,,,,,,,20.0,265.0,87,1529278.csv,,,,,,
Punjab Kings,4,6.0,0.1,5.6,mandatory,P Simran Singh,T Natarajan,Priyansh Arya,0,0,0,,,,,,,,,,,,,,,,20.0,265.0,87,1529278.csv,,,,,,
Punjab Kings,4,7.0,0.1,5.6,mandatory,P Simran Singh,T Natarajan,Priyansh Arya,4,0,4,,,,,,,,,,,,,,,,20.0,265.0,91,1529278.csv,,,,,,
Punjab Kings,4,8.0,0.1,5.6,mandatory,P Simran Singh,T Natarajan,Priyansh Arya,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,92,1529278.csv,,,,,,
Punjab Kings,5,1.0,0.1,5.6,mandatory,P Simran Singh,Mukesh Kumar,Priyansh Arya,4,0,4,,,,,,,,,,,,,,,,20.0,265.0,96,1529278.csv,,,,,,
Punjab Kings,5,2.0,0.1,5.6,mandatory,P Simran Singh,Mukesh Kumar,Priyansh Arya,4,0,4,,,,,,,,,,,,,,,,20.0,265.0,100,1529278.csv,,,,,,
Punjab Kings,5,3.0,0.1,5.6,mandatory,P Simran Singh,Mukesh Kumar,Priyansh Arya,4,0,4,,,,,,,,,,,,,,,,20.0,265.0,104,1529278.csv,,,,,,
Punjab Kings,5,4.0,0.1,5.6,mandatory,P Simran Singh,Mukesh Kumar,Priyansh Arya,4,0,4,,,,,,,,,,,,,,,,20.0,265.0,108,1529278.csv,,,,,,
Punjab Kings,5,5.0,0.1,5.6,mandatory,P Simran Singh,Mukesh Kumar,Priyansh Arya,4,0,4,,,,,,,,,,,,,,,,20.0,265.0,112,1529278.csv,,,,,,
Punjab Kings,5,6.0,0.1,5.6,mandatory,P Simran Singh,Mukesh Kumar,Priyansh Arya,4,0,4,,,,,,,,,,,,,,,,20.0,265.0,116,1529278.csv,,,,,,
Punjab Kings,6,1.0,0.1,5.6,mandatory,Priyansh Arya,AR Patel,P Simran Singh,4,0,4,,,,,,,,,,,,,,,,20.0,265.0,120,1529278.csv,,,,,,
Punjab Kings,6,2.0,0.1,5.6,mandatory,Priyansh Arya,AR Patel,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,121,1529278.csv,,,,,,
Punjab Kings,6,3.0,0.1,5.6,mandatory,P Simran Singh,AR Patel,Priyansh Arya,4,0,4,,,,,,,,,,,,,,,,20.0,265.0,125,1529278.csv,,,,,,
Punjab Kings,6,4.0,0.1,5.6,mandatory,P Simran Singh,AR Patel,Priyansh Arya,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,126,1529278.csv,,,,,,
Punjab Kings,6,5.0,0.1,5.6,mandatory,Priyansh Arya,AR Patel,P Simran Singh,0,0,0,,,,,,,,,Priyansh Arya,caught,,,,,Sameer Rizvi,20.0,265.0,126,1529278.csv,,,,,,
Punjab Kings,6,6.0,0.1,5.6,mandatory,C Connolly,AR Patel,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,127,1529278.csv,,,,,,
Punjab Kings,7,1.0,0.1,5.6,mandatory,C Connolly,Kuldeep Yadav,P Simran Singh,4,0,4,,,,,,,,,,,,,,,,20.0,265.0,131,1529278.csv,,,,,,
Punjab Kings,7,2.0,0.1,5.6,mandatory,C Connolly,Kuldeep Yadav,P Simran Singh,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,132,1529278.csv,,,,,,
Punjab Kings,7,3.0,0.1,5.6,mandatory,P Simran Singh,Kuldeep Yadav,C Connolly,0,0,0,Punjab Kings,VK Sharma,P Simran Singh,struck down,wicket,,,,P Simran Singh,lbw,,,,,,20.0,265.0,132,1529278.csv,,,,,,
Punjab Kings,7,4.0,0.1,5.6,mandatory,SS Iyer,Kuldeep Yadav,C Connolly,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,133,1529278.csv,,,,,,
Punjab Kings,7,5.0,0.1,5.6,mandatory,C Connolly,Kuldeep Yadav,SS Iyer,0,0,0,,,,,,,,,,,,,,,,20.0,265.0,133,1529278.csv,,,,,,
Punjab Kings,7,6.0,0.1,5.6,mandatory,C Connolly,Kuldeep Yadav,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,134,1529278.csv,,,,,,
Punjab Kings,8,1.0,0.1,5.6,mandatory,C Connolly,AR Patel,SS Iyer,6,0,6,,,,,,,,,,,,,,,,20.0,265.0,140,1529278.csv,,,,,,
Punjab Kings,8,2.0,0.1,5.6,mandatory,C Connolly,AR Patel,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,141,1529278.csv,,,,,,
Punjab Kings,8,3.0,0.1,5.6,mandatory,SS Iyer,AR Patel,C Connolly,0,0,0,,,,,,,,,,,,,,,,20.0,265.0,141,1529278.csv,,,,,,
Punjab Kings,8,4.0,0.1,5.6,mandatory,SS Iyer,AR Patel,C Connolly,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,142,1529278.csv,,,,,,
Punjab Kings,8,5.0,0.1,5.6,mandatory,C Connolly,AR Patel,SS Iyer,1,0,1,,,,,,,,,,,,,,,,20.0,265.0,143,1529278.csv,,,,,,
Punjab Kings,8,6.0,0.1,5.6,mandatory,SS Iyer,AR Patel,C Connolly,0,0,0,,,,,,,,,,,,,,,,20.0,265.0,143,1529278.csv,,,,,,
